Time,Open,High,Low,Close,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2005-03-14 16:00:00+00:00,1.3372,1.3378,1.3339,1.33475,1.33763,1.335975,1.3399625000000002,0,0,0,1,0,1,1.33475,0,1,1,0,0,0,1.34785,0.0,2005-03-14 16:00:00+00:00,1.3413,False,False,0,1,0.0022571428571428465,0,0,0,0,0,0,-0.0018338671656478102,0
2005-03-14 17:00:00+00:00,1.33475,1.3357,1.3336,1.3352,1.33691,1.334975,1.3392125000000001,0,0,0,1,0,1,1.3378,0,1,1,0,0,0,1.34785,0.0,2005-03-14 17:00:00+00:00,1.3413,False,True,0,0,0.002307142857142857,0,0,0,0,0,0,0.0003370849673296466,1
2005-03-14 18:00:00+00:00,1.3352,1.3359,1.33405,1.3355,1.3361100000000001,1.33535,1.3385791666666667,0,0,0,1,0,1,1.3378,0,1,1,0,0,0,1.34785,0.0,2005-03-14 18:00:00+00:00,1.3359,False,False,0,0,0.002375000000000016,0,0,0,0,0,0,0.00022466020239011867,1
2005-03-14 19:00:00+00:00,1.3355,1.33685,1.3354,1.3367,1.33587,1.3361,1.3381291666666666,0,0,1,0,0,1,1.3378,0,1,1,0,0,0,1.3336,2.0,2005-03-14 19:00:00+00:00,1.3359,False,False,0,0,0.0023714285714286115,0,0,1,0,0,0,0.0008981364274117737,1
2005-03-14 20:00:00+00:00,1.3367,1.3373,1.33665,1.3369,1.33581,1.3368,1.3378291666666666,0,0,1,0,0,1,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-14 20:00:00+00:00,1.3359,False,False,0,0,0.002303571428571468,0,0,0,0,0,0,0.00014961101164943645,1
2005-03-14 21:00:00+00:00,1.3369,1.3372,1.3367,1.337,1.33626,1.3369499999999999,1.3375458333333334,0,0,1,0,0,1,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-14 21:00:00+00:00,1.3359,False,False,1,0,0.0022321428571428887,0,0,0,0,0,0,7.4797112866384e-05,1
2005-03-15 00:00:00+00:00,1.3358,1.3358,1.3349,1.3354,1.3363,1.3361999999999998,1.3371041666666665,0,0,0,1,0,1,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 00:00:00+00:00,1.3358,False,False,0,0,0.0021964285714285913,0,0,0,0,0,0,-0.0011974256781748206,0
2005-03-15 01:00:00+00:00,1.3354,1.3362,1.3354,1.3357,1.3363399999999999,1.33555,1.3367125,0,0,0,1,0,1,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 01:00:00+00:00,1.3362,False,False,0,0,0.0021321428571428997,0,0,0,0,0,0,0.00022462655929129537,1
2005-03-15 02:00:00+00:00,1.3357,1.3367,1.3356,1.3361,1.3362200000000002,1.3359,1.3364874999999998,0,0,0,1,0,1,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 02:00:00+00:00,1.3362,False,False,0,0,0.002082142857142905,0,0,0,0,0,0,0.00029942361178860046,1
2005-03-15 03:00:00+00:00,1.3361,1.3365,1.3358,1.3364,1.33612,1.3362500000000002,1.3362291666666666,0,0,1,0,0,0,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 03:00:00+00:00,1.3362,False,False,0,0,0.0019892857142857568,0,0,0,0,0,0,0.00022450888775300812,1
2005-03-15 04:00:00+00:00,1.3364,1.337,1.3361,1.3368,1.3360800000000002,1.3366,1.3361375000000002,0,0,1,0,0,0,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 04:00:00+00:00,1.3362,False,False,0,0,0.0017607142857143218,0,0,0,0,0,0,0.00029926679858248727,1
2005-03-15 05:00:00+00:00,1.3368,1.3369,1.3362,1.3363,1.33626,1.33655,1.3360625,1,0,0,0,1,0,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 05:00:00+00:00,1.3369,False,False,0,0,0.0016035714285714661,0,0,0,0,0,0,-0.0003740974941687097,0
2005-03-15 06:00:00+00:00,1.3363,1.3365,1.3349,1.3361,1.3363399999999999,1.3362,1.3361750000000001,0,1,0,0,1,0,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 06:00:00+00:00,1.3369,False,False,0,0,0.0015107142857143177,0,0,0,0,0,0,-0.00014967819216683516,0
2005-03-15 07:00:00+00:00,1.3361,1.337,1.3343,1.3346,1.33604,1.33535,1.336125,0,0,0,1,0,1,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 07:00:00+00:00,1.3369,False,False,0,1,0.0015035714285714613,0,0,0,0,0,0,-0.0011233011253421732,0
2005-03-15 08:00:00+00:00,1.3346,1.33705,1.3346,1.3353,1.33582,1.33495,1.3361083333333335,0,0,0,1,0,1,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 08:00:00+00:00,1.33705,False,False,0,0,0.0014000000000000362,0,0,0,0,0,0,0.0005243642204121748,1
2005-03-15 09:00:00+00:00,1.3353,1.3363,1.33515,1.336,1.33566,1.33565,1.3360500000000002,0,0,0,1,0,1,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 09:00:00+00:00,1.33705,False,False,0,0,0.001332142857142877,0,0,0,0,0,0,0.0005240894066728454,1
2005-03-15 10:00:00+00:00,1.336,1.3387,1.3357,1.3385,1.3361,1.33725,1.3361833333333335,0,0,1,0,0,0,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 10:00:00+00:00,1.33705,False,False,0,0,0.001414285714285717,0,0,0,0,0,0,0.0018695088638161434,1
2005-03-15 11:00:00+00:00,1.3385,1.33945,1.338,1.3382,1.3365200000000002,1.3383500000000002,1.3362833333333333,1,0,0,0,1,0,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 11:00:00+00:00,1.33705,True,False,0,0,0.0014142857142857013,0,0,0,0,0,0,-0.00022415661169061796,0
2005-03-15 12:00:00+00:00,1.3382,1.3387,1.3374,1.3384,1.3372800000000002,1.3383,1.3365333333333334,1,0,0,0,1,0,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 12:00:00+00:00,1.3387,False,True,0,0,0.0014607142857142755,0,0,0,0,1,0,0.00014944332389756014,1
2005-03-15 13:00:00+00:00,1.3384,1.3411,1.3383,1.3408,1.3383800000000001,1.3396,1.3369583333333335,1,0,0,0,1,0,1.3378,0,1,1,0,0,0,1.3336,0.0,2005-03-15 13:00:00+00:00,1.3411,False,False,1,0,0.0016249999999999876,0,0,0,0,0,0,0.0017915800552042954,1
2005-03-15 14:00:00+00:00,1.3408,1.3408,1.3309,1.3321,1.3376000000000001,1.3364500000000001,1.336625,0,1,0,0,0,0,1.3321,0,1,1,0,0,0,1.3336,0.0,2005-03-15 14:00:00+00:00,1.3408,False,False,0,0,0.002182142857142847,0,0,0,0,0,0,-0.006509806370401453,0
2005-03-15 15:00:00+00:00,1.3321,1.3332,1.3307,1.3312,1.3361399999999999,1.33165,1.3361916666666669,0,0,0,1,0,1,1.3321,0,1,1,0,0,0,1.3411,1.0,2005-03-15 15:00:00+00:00,1.3408,False,False,0,0,0.002303571428571405,0,1,0,0,0,0,-0.000675853290473076,0
2005-03-15 16:00:00+00:00,1.3312,1.3323,1.3297,1.3306,1.33462,1.3309,1.3356750000000002,0,0,0,1,0,1,1.3321,0,1,1,0,0,0,1.3411,0.0,2005-03-15 16:00:00+00:00,1.3408,False,False,0,0,0.00241071428571425,0,0,0,0,0,0,-0.00045082275915699646,0
2005-03-15 17:00:00+00:00,1.3306,1.332,1.33035,1.3316,1.33326,1.3311,1.3352833333333336,0,0,0,1,0,1,1.3321,0,1,1,0,0,0,1.3411,0.0,2005-03-15 17:00:00+00:00,1.332,False,False,0,0,0.0024785714285714094,0,0,0,0,0,0,0.000751258393082712,1
2005-03-15 18:00:00+00:00,1.3316,1.33205,1.3312,1.3316,1.33142,1.3316,1.3349083333333336,0,0,1,0,0,1,1.3321,0,1,1,0,0,0,1.3297,2.0,2005-03-15 18:00:00+00:00,1.332,False,False,0,0,0.002474999999999989,0,0,1,0,0,0,0.0,0
2005-03-15 19:00:00+00:00,1.3316,1.3318,1.3311,1.3317,1.3313399999999997,1.33165,1.334666666666667,0,0,1,0,0,1,1.3321,0,1,1,0,0,0,1.3297,0.0,2005-03-15 19:00:00+00:00,1.3318,False,True,0,0,0.002475000000000005,0,0,0,0,0,0,7.509480722942662e-05,1
2005-03-15 20:00:00+00:00,1.3317,1.3318,1.3312,1.3313,1.33136,1.3315000000000001,1.3343333333333334,0,0,1,0,0,1,1.3321,0,1,1,0,0,0,1.3297,0.0,2005-03-15 20:00:00+00:00,1.3318,False,False,0,0,0.0024035714285714415,0,0,0,0,0,0,-0.00030041307022795125,0
2005-03-15 21:00:00+00:00,1.3313,1.3314,1.3303,1.3305,1.33134,1.3309,1.333875,0,0,0,1,0,1,1.3321,0,1,1,0,0,0,1.3297,0.0,2005-03-15 21:00:00+00:00,1.3318,False,False,0,0,0.0022892857142857237,0,0,0,0,0,0,-0.0006010970201275632,0
2005-03-16 00:00:00+00:00,1.3306,1.3316,1.3306,1.3311,1.33124,1.3308,1.3332583333333334,0,0,0,1,0,1,1.3321,0,1,1,0,0,0,1.3297,0.0,2005-03-16 00:00:00+00:00,1.3316,False,False,0,0,0.002192857142857139,0,0,0,0,0,0,0.0004508566352296627,1
2005-03-16 01:00:00+00:00,1.3311,1.3311,1.3296,1.3303,1.3309799999999998,1.3307,1.3326,0,0,0,1,0,1,1.3321,0,1,1,0,0,0,1.3297,0.0,2005-03-16 01:00:00+00:00,1.3311,False,False,0,0,0.0022178571428571442,0,0,0,0,0,0,-0.0006011873631134118,0
2005-03-16 02:00:00+00:00,1.3303,1.3306,1.3292,1.3297,1.33058,1.33,1.331875,0,0,0,1,0,1,1.3321,0,1,1,0,0,0,1.3297,0.0,2005-03-16 02:00:00+00:00,1.3311,False,False,0,1,0.002103571428571443,0,0,0,0,0,0,-0.0004511278271997605,0
2005-03-16 03:00:00+00:00,1.3297,1.3301,1.3294,1.3299,1.3303,1.3298,1.3309666666666666,0,0,0,1,0,1,1.3321,0,1,1,0,0,0,1.3297,0.0,2005-03-16 03:00:00+00:00,1.3311,False,True,0,0,0.002050000000000028,0,0,0,0,0,0,0.00015039855645728194,1
2005-03-16 04:00:00+00:00,1.3299,1.3316,1.3299,1.3314,1.33048,1.3306499999999999,1.3309083333333334,0,0,1,0,0,1,1.3321,0,1,1,0,0,0,1.3292,2.0,2005-03-16 04:00:00+00:00,1.3316,False,False,0,0,0.0020785714285714374,0,0,1,0,0,0,0.0011272687474855822,1
2005-03-16 05:00:00+00:00,1.3314,1.3318,1.331,1.3313,1.33052,1.33135,1.3309166666666667,0,0,1,0,0,0,1.3321,0,1,1,0,0,0,1.3292,0.0,2005-03-16 05:00:00+00:00,1.3316,True,False,0,0,0.0019357142857143103,0,0,0,0,0,1,-7.51117287317808e-05,0
2005-03-16 06:00:00+00:00,1.3313,1.3321,1.3312,1.3319,1.33084,1.3316,1.3310250000000001,0,0,1,0,0,0,1.3321,0,1,1,0,0,0,1.3292,0.0,2005-03-16 06:00:00+00:00,1.3316,False,False,0,0,0.001292857142857175,0,0,0,0,0,0,0.00045058576911353597,1
2005-03-16 07:00:00+00:00,1.3319,1.3355,1.3319,1.3349,1.33188,1.3334000000000001,1.3313,1,0,0,0,1,0,1.3321,0,1,1,0,0,0,1.3292,0.0,2005-03-16 07:00:00+00:00,1.3316,False,False,0,0,0.0013714285714285948,0,0,0,0,0,0,0.002249888454701843,1
2005-03-16 08:00:00+00:00,1.3349,1.33675,1.3349,1.3362,1.3331399999999998,1.33555,1.3316833333333333,1,0,0,0,1,0,1.3321,0,1,1,0,0,0,1.3292,0.0,2005-03-16 08:00:00+00:00,1.3316,False,False,0,0,0.00131785714285718,0,0,0,0,0,0,0.0009733818296902716,1
2005-03-16 09:00:00+00:00,1.3362,1.3368,1.33505,1.33515,1.33389,1.3356750000000002,1.3319708333333333,1,0,0,0,1,0,1.3321,0,1,1,0,0,0,1.3292,0.0,2005-03-16 09:00:00+00:00,1.3316,True,False,0,0,0.0013250000000000206,0,0,0,0,0,0,-0.0007861194183267883,0
2005-03-16 10:00:00+00:00,1.33515,1.3362,1.3347,1.3347,1.33457,1.3349250000000001,1.3322541666666667,1,0,0,0,1,0,1.3321,0,1,1,0,0,0,1.3292,0.0,2005-03-16 10:00:00+00:00,1.3362,False,False,0,0,0.0013714285714285948,0,0,0,0,0,0,-0.0003370975929444257,0
2005-03-16 11:00:00+00:00,1.3347,1.3391,1.3342,1.3379,1.3357700000000001,1.3363,1.3328708333333332,1,0,0,0,1,0,1.3379,1,0,0,1,1,0,1.3292,0.0,2005-03-16 11:00:00+00:00,1.3391,False,False,0,0,0.0016714285714285776,0,0,0,0,0,0,0.0023946729994679364,1
2005-03-16 12:00:00+00:00,1.3379,1.3393,1.3378,1.3383,1.33645,1.3381,1.3334708333333334,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3292,0.0,2005-03-16 12:00:00+00:00,1.3391,False,False,0,0,0.001735714285714269,0,0,0,0,0,0,0.00029893132275515783,1
2005-03-16 13:00:00+00:00,1.3383,1.3434,1.3371,1.3425,1.33771,1.3404,1.3344875,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3292,0.0,2005-03-16 13:00:00+00:00,1.3391,False,False,0,0,0.002107142857142847,0,0,0,0,0,0,0.003133395580690937,1
2005-03-16 14:00:00+00:00,1.3425,1.3432,1.3402,1.3425,1.33918,1.3425,1.3355541666666666,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3292,0.0,2005-03-16 14:00:00+00:00,1.3391,False,False,0,0,0.0022428571428571337,0,0,0,0,0,0,0.0,0
2005-03-16 15:00:00+00:00,1.3425,1.3439,1.3412,1.3431,1.34086,1.3428,1.3366541666666667,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3292,0.0,2005-03-16 15:00:00+00:00,1.3391,False,False,1,0,0.002328571428571426,0,0,0,0,0,0,0.0004468275320096313,1
2005-03-16 16:00:00+00:00,1.3431,1.3434,1.34155,1.3418,1.34164,1.34245,1.3375208333333335,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3292,0.0,2005-03-16 16:00:00+00:00,1.3434,False,False,0,0,0.0023607142857142716,0,0,0,0,0,0,-0.0009683787862417364,0
2005-03-16 17:00:00+00:00,1.3418,1.3427,1.3399,1.3412,1.34222,1.3415,1.3383458333333333,0,1,0,0,1,0,1.3391,1,0,0,0,0,0,1.3439,1.0,2005-03-16 17:00:00+00:00,1.3434,False,False,0,0,0.002510714285714255,1,0,0,0,0,0,-0.0004472605367143563,0
2005-03-16 18:00:00+00:00,1.3412,1.3425,1.3403,1.3423,1.3421800000000002,1.34175,1.3392125000000001,0,1,0,0,1,0,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-16 18:00:00+00:00,1.3425,False,False,0,0,0.002546428571428553,0,0,0,0,0,0,0.0008198249015169904,1
2005-03-16 19:00:00+00:00,1.3423,1.34245,1.341,1.3413,1.34194,1.3418,1.3397458333333334,0,1,0,0,1,0,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-16 19:00:00+00:00,1.3425,True,False,0,0,0.002592857142857111,0,0,0,0,0,0,-0.0007452675855458275,0
2005-03-16 20:00:00+00:00,1.3413,1.3421,1.3412,1.3421,1.3417400000000002,1.3417,1.3402375,0,1,0,0,1,0,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-16 20:00:00+00:00,1.3421,False,True,0,0,0.002592857142857111,0,0,0,0,1,0,0.0005962584957156951,1
2005-03-16 21:00:00+00:00,1.3421,1.3421,1.3415,1.3417,1.34172,1.3418999999999999,1.3407833333333334,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-16 21:00:00+00:00,1.3421,True,False,0,0,0.0023785714285714204,0,0,0,0,0,0,-0.0002980848073343766,0
2005-03-16 23:00:00+00:00,1.3417,1.3418,1.3411,1.3412,1.34172,1.34145,1.341325,0,1,0,0,1,0,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-16 23:00:00+00:00,1.3418,False,False,0,0,0.0022964285714285643,0,0,0,0,0,0,-0.0003727310043524699,0
2005-03-17 00:00:00+00:00,1.3412,1.3412,1.3404,1.3405,1.3413599999999999,1.34085,1.3415416666666669,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-17 00:00:00+00:00,1.3418,False,False,0,0,0.002228571428571421,0,0,0,0,0,0,-0.0005220569160594852,0
2005-03-17 01:00:00+00:00,1.3405,1.3414,1.34,1.3409,1.34128,1.3407,1.3417583333333332,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-17 01:00:00+00:00,1.3418,False,True,0,0,0.0022214285714285487,0,0,0,0,0,0,0.0002983516095824452,1
2005-03-17 02:00:00+00:00,1.3409,1.3418,1.3404,1.3405,1.34096,1.3407,1.3415916666666667,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-17 02:00:00+00:00,1.3418,True,False,0,0,0.0019714285714285606,0,0,0,0,0,1,-0.00029835160958239967,0
2005-03-17 03:00:00+00:00,1.3405,1.3406,1.3398,1.3402,1.34066,1.34035,1.3414000000000001,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-17 03:00:00+00:00,1.3406,False,False,0,0,0.001921428571428566,0,0,0,0,0,0,-0.00022382213694361954,0
2005-03-17 04:00:00+00:00,1.3402,1.3411,1.3397,1.34,1.34042,1.3401,1.341141666666667,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-17 04:00:00+00:00,1.3406,False,False,0,0,0.0015714285714285728,0,0,0,0,0,0,-0.0001492425941132308,0
2005-03-17 05:00:00+00:00,1.34,1.3405,1.3389,1.3395,1.34022,1.33975,1.34095,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-17 05:00:00+00:00,1.3406,False,False,0,0,0.0014714285714285838,0,0,0,0,0,0,-0.00037320396029369754,0
2005-03-17 06:00:00+00:00,1.3395,1.3419,1.3395,1.34125,1.34029,1.3403749999999999,1.340954166666667,0,0,1,0,0,1,1.3391,1,0,0,0,0,0,1.3439,0.0,2005-03-17 06:00:00+00:00,1.3419,False,False,1,0,0.0014500000000000149,0,0,0,0,0,0,0.0013056049602448733,1
2005-03-17 07:00:00+00:00,1.34125,1.3415,1.3395,1.3396,1.34011,1.340425,1.3407291666666667,0,0,1,0,0,1,1.3391,1,0,0,0,0,0,1.3389,2.0,2005-03-17 07:00:00+00:00,1.3419,True,False,0,0,0.0014607142857143071,0,0,1,0,0,1,-0.0012309530248588347,0
2005-03-17 08:00:00+00:00,1.3396,1.34075,1.33925,1.3402,1.34011,1.3399,1.3406375,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3389,0.0,2005-03-17 08:00:00+00:00,1.34075,False,True,0,0,0.0013678571428571745,0,0,0,0,0,0,0.0004477946190209388,1
2005-03-17 09:00:00+00:00,1.3402,1.3404,1.3382,1.3395,1.34001,1.33985,1.3404208333333332,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3389,0.0,2005-03-17 09:00:00+00:00,1.34075,False,False,0,0,0.0013678571428571745,0,0,0,0,0,0,-0.0005224465544069799,0
2005-03-17 10:00:00+00:00,1.3395,1.3395,1.3368,1.3371,1.3395299999999999,1.3382999999999998,1.3400375,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3389,0.0,2005-03-17 10:00:00+00:00,1.34075,False,False,0,0,0.001457142857142887,0,0,0,0,0,0,-0.001793320364043545,0
2005-03-17 11:00:00+00:00,1.3371,1.3388,1.3368,1.3384,1.3389599999999997,1.33775,1.3398041666666665,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3389,0.0,2005-03-17 11:00:00+00:00,1.34075,False,True,0,0,0.001535714285714307,0,0,0,0,0,0,0.0009717810519945492,1
2005-03-17 12:00:00+00:00,1.3384,1.3397,1.3376,1.339,1.33884,1.3387,1.3396791666666665,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3368,2.0,2005-03-17 12:00:00+00:00,1.3397,False,False,0,0,0.0016428571428571523,0,0,1,0,0,0,0.0004481960185581589,1
2005-03-17 13:00:00+00:00,1.339,1.3392,1.3343,1.3353,1.33786,1.3371499999999998,1.3392125000000001,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3368,0.0,2005-03-17 13:00:00+00:00,1.3392,False,False,0,1,0.001942857142857135,0,0,0,0,0,0,-0.002767081001254217,0
2005-03-17 14:00:00+00:00,1.3353,1.3369,1.3343,1.3359,1.33714,1.3356,1.3388291666666667,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3368,0.0,2005-03-17 14:00:00+00:00,1.3392,False,True,0,0,0.002071428571428565,0,0,0,0,0,0,0.00044923630584808004,1
2005-03-17 15:00:00+00:00,1.3359,1.3385,1.3352,1.338,1.3373199999999998,1.33695,1.3386458333333333,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3343,2.0,2005-03-17 15:00:00+00:00,1.3385,False,False,0,0,0.002207142857142868,0,0,1,0,0,0,0.0015707396924072605,1
2005-03-17 16:00:00+00:00,1.338,1.3381,1.3363,1.3371,1.3370600000000001,1.33755,1.3384041666666666,0,0,1,0,0,1,1.3391,1,0,0,0,0,0,1.3343,2.0,2005-03-17 16:00:00+00:00,1.3385,True,False,0,0,0.002235714285714293,0,0,1,0,0,1,-0.0006728720675540557,0
2005-03-17 17:00:00+00:00,1.3371,1.3395,1.3356,1.3359,1.33644,1.3365,1.3381041666666667,0,0,1,0,0,1,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-17 17:00:00+00:00,1.3395,False,False,0,0,0.002457142857142872,0,0,0,0,0,0,-0.0008978676248533947,0
2005-03-17 18:00:00+00:00,1.3359,1.3369,1.3357,1.3364,1.33666,1.33615,1.3377,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-17 18:00:00+00:00,1.3395,False,True,0,0,0.0024428571428571433,0,0,0,0,0,0,0.0003742094868350358,1
2005-03-17 19:00:00+00:00,1.3364,1.3374,1.3359,1.3371,1.3369,1.3367499999999999,1.3374916666666667,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-17 19:00:00+00:00,1.3374,False,False,0,0,0.002435714285714271,0,0,0,0,0,0,0.0005236581380183568,1
2005-03-17 20:00:00+00:00,1.3371,1.3378,1.337,1.3374,1.33678,1.33725,1.3372583333333334,0,0,1,0,0,1,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-17 20:00:00+00:00,1.3374,False,False,0,0,0.0023214285714285537,0,0,0,0,0,0,0.00022434099925841645,1
2005-03-17 21:00:00+00:00,1.3374,1.3381,1.3373,1.3378,1.3369199999999999,1.3376000000000001,1.3371166666666667,0,0,1,0,0,0,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-17 21:00:00+00:00,1.3374,False,False,0,0,0.0022357142857142775,0,0,0,0,0,0,0.00029904306442957347,1
2005-03-17 22:15:00+00:00,1.3382,1.3382,1.3378,1.3379,1.33732,1.33785,1.3371833333333332,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-17 22:15:00+00:00,1.3374,True,False,0,0,0.0021571428571428414,0,0,0,0,0,0,7.474679526601552e-05,1
2005-03-17 23:00:00+00:00,1.3379,1.3381,1.3374,1.3379,1.33762,1.3379,1.3371416666666667,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-17 23:00:00+00:00,1.3381,False,False,0,0,0.0020499999999999963,0,0,0,0,0,0,0.0,0
2005-03-18 00:00:00+00:00,1.3379,1.3386,1.3374,1.3385,1.3379,1.3382,1.3371000000000002,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-18 00:00:00+00:00,1.3386,False,False,1,0,0.001942857142857151,0,0,0,0,0,0,0.00044836348083358894,1
2005-03-18 01:00:00+00:00,1.3385,1.3386,1.3368,1.3376,1.3379400000000001,1.33805,1.3372916666666665,1,0,0,0,1,0,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-18 01:00:00+00:00,1.3386,False,False,0,0,0.0019285714285714381,0,0,0,0,0,0,-0.0006726206299700971,0
2005-03-18 02:00:00+00:00,1.3376,1.3379,1.3374,1.3375,1.33788,1.3375499999999998,1.3374249999999999,0,1,0,0,1,0,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-18 02:00:00+00:00,1.3386,False,False,0,0,0.0018142857142857366,0,0,0,0,0,0,-7.47635602755656e-05,0
2005-03-18 03:00:00+00:00,1.3375,1.3379,1.3374,1.3376,1.33782,1.3375499999999998,1.3373916666666668,0,1,0,0,1,0,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-18 03:00:00+00:00,1.3379,False,False,0,0,0.001500000000000041,0,0,0,0,0,0,7.476356027551996e-05,1
2005-03-18 04:00:00+00:00,1.3376,1.3377,1.3368,1.3371,1.33766,1.3373499999999998,1.3373916666666668,0,1,0,0,0,0,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-18 04:00:00+00:00,1.3377,False,False,0,0,0.001378571428571467,0,0,0,0,0,0,-0.00037387370981735934,0
2005-03-18 05:00:00+00:00,1.3371,1.3371,1.3357,1.336,1.33716,1.33655,1.3374,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-18 05:00:00+00:00,1.3377,False,False,0,0,0.0012428571428571647,0,0,0,0,0,0,-0.0008230145240286466,0
2005-03-18 06:00:00+00:00,1.336,1.3369,1.3356,1.3364,1.3369199999999999,1.3362,1.3374,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-18 06:00:00+00:00,1.3377,False,True,0,0,0.0012071428571428827,0,0,0,0,0,0,0.0002993563860103861,1
2005-03-18 07:00:00+00:00,1.3364,1.3364,1.33465,1.33535,1.33649,1.3358750000000001,1.3372541666666666,0,0,0,1,0,1,1.3391,1,0,0,0,0,0,1.3343,0.0,2005-03-18 07:00:00+00:00,1.3377,False,False,0,0,0.0010535714285714631,0,0,0,0,0,0,-0.0007860017247552226,0
2005-03-18 08:00:00+00:00,1.33535,1.3357,1.3309,1.3319,1.33535,1.333625,1.3367958333333334,0,0,0,1,0,1,1.3319,0,1,1,0,0,0,1.3343,0.0,2005-03-18 08:00:00+00:00,1.3377,False,False,0,0,0.0013107142857143397,0,0,0,0,0,0,-0.002586935550861353,0
2005-03-18 09:00:00+00:00,1.3319,1.3323,1.3312,1.3318,1.3342900000000002,1.3318500000000002,1.3362958333333335,0,0,0,1,0,1,1.3357,0,1,1,0,0,0,1.3343,0.0,2005-03-18 09:00:00+00:00,1.3377,False,False,0,0,0.00128214285714293,0,0,0,0,0,0,-7.508353046282346e-05,0
2005-03-18 10:00:00+00:00,1.3318,1.3323,1.3308,1.3314,1.33337,1.3316,1.3357541666666666,0,0,0,1,0,1,1.3357,0,1,1,0,0,0,1.3343,0.0,2005-03-18 10:00:00+00:00,1.3377,False,False,0,0,0.0013321428571429245,0,0,0,0,0,0,-0.00030039050991888174,0
